AFFGEOID,ST,STATE,ST_ABBR,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,Shape,Shape.STArea(),Shape.STLength()
0500000US42099,42,PENNSYLVANIA,PA,Perry,42099,"Perry County, Pennsylvania",551.40121952,45788.0,0.0,20444.0,101.0,18077.0,239.0,4355.0,465.0,1830.0,218.0,26242.0,499.0,3967.0,326.0,6677.0,24.0,10360.0,29.0,5737.0,321.0,1505.0,183.9,1754.0,15.0,136.0,84.3,268.0,53.2,2637.0,235.0,263.0,67.1,884.0,122.0,587.0,122.0,9.7,1.0,7.5,0.9,26242.0,499.0,12.5,1.0,14.6,0.1,22.6,0.1,12.7,0.7,8.3,1.0,3.8,0.0,0.3,0.2,1.3,0.3,12.9,1.2,1.5,0.4,4.9,0.7,1.3,0.3,0.0758,0.4242,0.303,0.6667,1.4697,0.2879,0.0758,0.8333,0.2121,0.697,1.8182,0.3333,0.2121,0.2424,0.4545,0.2121,0.0606,0.8333,0.7424,0.0455,0.1212,1.803,0.1364,5.5455,0.1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5365.0,407.0,11.8,0.9,31700.0,"(-77.26230304093059, 40.39839870189298)",0.15263204649744985,2.5032124241499867
0500000US42133,42,PENNSYLVANIA,PA,York,42133,"York County, Pennsylvania",904.20412782,438052.0,0.0,179812.0,317.0,168278.0,834.0,44374.0,2109.0,19480.0,906.0,28454.0,362.0,35281.0,1146.0,65495.0,43.0,100153.0,35.0,54362.0,1411.0,15646.0,879.9,63952.0,209.0,4579.0,523.8,7831.0,511.3,8829.0,603.0,1837.0,243.4,10646.0,539.0,8581.0,729.0,10.3,0.5,8.3,0.4,28454.0,362.0,11.7,0.4,15.0,0.1,22.9,0.0,12.5,0.3,9.3,0.5,14.6,0.0,1.1,0.1,4.4,0.3,4.9,0.3,1.1,0.1,6.3,0.3,2.0,0.2,0.1364,0.697,0.1818,0.5455,1.5606,0.303,0.1061,0.8939,0.1818,0.8485,2.0303,0.4545,0.7727,0.697,1.4697,0.7121,0.5758,0.303,0.4242,0.2879,0.2879,1.8788,0.1515,6.9394,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37780.0,1742.0,8.7,0.4,415049.0,"(-76.72652362527013, 39.919964236398776)",0.24846698363015612,2.6946537677693216
0500000US42097,42,PENNSYLVANIA,PA,Northumberland,42097,"Northumberland County, Pennsylvania",458.36736655,94294.0,0.0,44995.0,253.0,39170.0,449.0,12673.0,965.0,3710.0,390.0,22633.0,520.0,9775.0,561.0,17843.0,52.0,18775.0,107.0,14347.0,562.0,2924.0,320.3,6049.0,72.0,352.0,133.8,2320.0,303.4,1889.0,237.0,430.0,144.5,4028.0,350.0,4676.0,465.0,14.2,1.1,8.3,0.8,22633.0,520.0,14.3,0.8,18.9,0.1,19.9,0.1,15.9,0.6,7.5,0.8,6.4,0.1,0.4,0.1,5.2,0.7,4.2,0.5,1.1,0.4,10.3,0.9,5.0,0.5,0.6061,0.697,0.8182,0.8182,2.9394,0.8939,0.7121,0.2879,0.6515,0.3939,2.0455,0.4697,0.4394,0.3333,0.7727,0.3636,0.6667,0.2576,0.4394,0.8485,0.7424,2.9545,0.7424,8.7121,0.7879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9725.0,669.0,10.8,0.8,85243.0,"(-76.70934108386261, 40.85202070331305)",0.13204955893225392,2.3180711569050607
0500000US42021,42,PENNSYLVANIA,PA,Cambria,42021,"Cambria County, Pennsylvania",688.35152131,140835.0,0.0,65426.0,314.0,57959.0,559.0,19846.0,1062.0,5681.0,412.0,23191.0,410.0,10977.0,558.0,27379.0,52.0,27410.0,0.0,24051.0,685.0,4675.0,356.2,9748.0,73.0,449.0,147.8,3012.0,275.9,2916.0,266.0,473.0,115.9,5962.0,357.0,8363.0,671.0,14.9,0.8,8.8,0.6,23191.0,410.0,11.0,0.6,19.4,0.1,19.5,0.0,17.7,0.5,8.1,0.6,6.9,0.1,0.3,0.1,4.6,0.4,4.5,0.4,0.8,0.2,10.3,0.6,5.9,0.5,0.7424,0.8333,0.7121,0.3788,2.6667,0.7576,0.8333,0.2273,0.8939,0.5758,2.5303,0.8485,0.5,0.2879,0.7879,0.3788,0.6061,0.2727,0.2273,0.8485,0.803,2.7576,0.6667,8.7424,0.8182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10436.0,707.0,7.7,0.5,147467.0,"(-78.71371951101851, 40.495271250428516)",0.19078925177597655,2.0634224147713405
0500000US42075,42,PENNSYLVANIA,PA,Lebanon,42075,"Lebanon County, Pennsylvania",361.83253176,135184.0,0.0,55843.0,162.0,51793.0,519.0,14379.0,1157.0,5392.0,512.0,27060.0,632.0,13305.0,626.0,23792.0,112.0,31006.0,42.0,15816.0,863.0,4769.0,450.8,19745.0,150.0,2909.0,444.6,2957.0,360.5,2540.0,220.0,749.0,157.3,3904.0,328.0,3345.0,392.0,10.9,0.9,7.8,0.7,27060.0,632.0,14.4,0.7,17.6,0.1,22.9,0.0,11.9,0.6,9.2,0.9,14.6,0.1,2.3,0.4,5.3,0.6,4.5,0.4,1.4,0.3,7.5,0.6,2.5,0.3,0.2424,0.5152,0.2424,0.8636,1.8636,0.4545,0.4697,0.9091,0.1515,0.8182,2.3485,0.7424,0.7879,0.9394,1.7273,0.8485,0.7121,0.2727,0.7273,0.4242,0.3333,2.4697,0.4697,8.4091,0.7121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15062.0,1268.0,11.3,1.0,116815.0,"(-76.4577087885677, 40.36722705862161)",0.09954795678180033,1.3555452600595401
0500000US42085,42,PENNSYLVANIA,PA,Mercer,42085,"Mercer County, Pennsylvania",672.58142064,115739.0,0.0,51666.0,258.0,46128.0,520.0,15185.0,970.0,4216.0,297.0,23195.0,487.0,8932.0,532.0,22105.0,61.0,24153.0,0.0,18093.0,782.0,3988.0,339.1,10814.0,141.0,522.0,112.6,2682.0,256.2,4236.0,301.0,478.0,133.4,4410.0,329.0,7160.0,563.0,14.0,0.9,7.8,0.5,23195.0,487.0,11.1,0.7,19.1,0.1,20.9,0.0,16.2,0.7,8.6,0.7,9.3,0.1,0.5,0.1,5.2,0.5,8.2,0.6,1.0,0.3,9.6,0.7,6.2,0.5,0.5909,0.5152,0.6818,0.3939,2.1818,0.5455,0.7727,0.5606,0.7121,0.7273,2.7727,0.9394,0.6212,0.4848,1.1061,0.6364,0.6818,0.5455,0.3485,0.8182,0.8333,3.2273,0.8788,9.2879,0.8788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10691.0,784.0,9.5,0.7,121235.0,"(-80.25768027640274, 41.30218123554051)",0.19006679370071503,1.8103641322762507
0500000US42115,42,PENNSYLVANIA,PA,Susquehanna,42115,"Susquehanna County, Pennsylvania",823.5098187,42708.0,0.0,22993.0,79.0,17265.0,218.0,5354.0,398.0,1684.0,171.0,25454.0,640.0,3312.0,227.0,8069.0,46.0,8677.0,0.0,7205.0,288.0,1152.0,129.2,1398.0,12.0,130.0,85.5,401.0,62.7,3233.0,199.0,188.0,52.8,896.0,113.0,360.0,145.0,12.7,0.9,8.0,0.8,25454.0,640.0,10.7,0.7,18.9,0.1,20.3,0.0,17.0,0.7,6.7,0.7,3.3,0.0,0.3,0.2,1.7,0.3,14.1,0.9,1.1,0.3,5.2,0.6,0.8,0.3,0.3939,0.6061,0.3636,0.3333,1.697,0.3939,0.7121,0.4091,0.7727,0.2273,2.1212,0.5606,0.1061,0.2727,0.3788,0.1364,0.1212,0.9091,0.4091,0.1212,0.0152,1.5758,0.0455,5.7727,0.1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5076.0,361.0,12.0,0.9,32699.0,"(-75.80070283991941, 41.821376314144494)",0.23354701084577903,2.029981959671826
0500000US42107,42,PENNSYLVANIA,PA,Schuylkill,42107,"Schuylkill County, Pennsylvania",778.63097088,147146.0,0.0,69232.0,255.0,59122.0,698.0,18679.0,1209.0,6345.0,495.0,23249.0,381.0,13837.0,617.0,27320.0,64.0,29047.0,0.0,24654.0,821.0,4816.0,429.9,10943.0,19.0,955.0,226.4,2302.0,287.4,2708.0,273.0,490.0,135.1,5572.0,464.0,7054.0,502.0,13.4,0.9,9.1,0.7,23249.0,381.0,12.9,0.6,18.6,0.1,19.7,0.0,17.6,0.6,8.1,0.7,7.4,0.0,0.7,0.2,3.3,0.4,3.9,0.4,0.8,0.2,9.4,0.8,4.8,0.3,0.5152,0.8788,0.6667,0.7121,2.7727,0.803,0.6061,0.2424,0.8788,0.6212,2.3485,0.7576,0.5303,0.5606,1.0909,0.6212,0.4697,0.2273,0.2424,0.7879,0.7273,2.4545,0.4545,8.6667,0.7576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13489.0,755.0,9.6,0.5,137207.0,"(-76.21597764804321, 40.70581393288619)",0.21606488317619288,2.220660175770893
0500000US42117,42,PENNSYLVANIA,PA,Tioga,42117,"Tioga County, Pennsylvania",1133.77718318,42358.0,0.0,21452.0,176.0,16802.0,286.0,6199.0,553.0,1563.0,168.0,23596.0,674.0,3322.0,239.0,7901.0,23.0,8622.0,81.0,6629.0,359.0,1270.0,135.2,1567.0,27.0,94.0,82.7,546.0,91.7,3765.0,223.0,180.0,58.1,871.0,103.0,1551.0,337.0,15.2,1.3,7.9,0.8,23596.0,674.0,11.4,0.8,18.7,0.1,20.4,0.2,15.8,0.9,7.6,0.8,3.7,0.1,0.2,0.2,2.5,0.4,17.6,1.0,1.1,0.3,5.2,0.6,3.7,0.8,0.7879,0.5909,0.5909,0.4848,2.4545,0.6818,0.6515,0.4242,0.6212,0.4091,2.1061,0.5303,0.1818,0.1061,0.2879,0.1212,0.2121,0.9848,0.3939,0.1212,0.5606,2.2727,0.3939,7.1212,0.3788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4761.0,316.0,11.4,0.8,38306.0,"(-77.2542661877947, 41.77217214022286)",0.318859507293203,2.302858684245016
0500000US42009,42,PENNSYLVANIA,PA,Bedford,42009,"Bedford County, Pennsylvania",1012.29630744,49332.0,0.0,23984.0,116.0,20145.0,299.0,6575.0,582.0,1748.0,187.0,23075.0,556.0,5056.0,307.0,9743.0,36.0,10411.0,32.0,8439.0,442.0,1543.0,198.8,1341.0,22.0,142.0,83.3,721.0,112.6,3894.0,226.0,239.0,83.0,1359.0,165.0,605.0,135.0,13.5,1.2,7.3,0.8,23075.0,556.0,14.3,0.9,19.7,0.1,21.1,0.1,17.3,0.9,7.7,1.0,2.7,0.0,0.3,0.2,3.0,0.5,16.2,0.9,1.2,0.4,6.7,0.8,1.2,0.3,0.5455,0.3485,0.7273,0.8182,2.4394,0.6667,0.8939,0.5909,0.7879,0.4394,2.7121,0.9091,0.0758,0.197,0.2727,0.1061,0.3636,0.9394,0.5909,0.3333,0.0455,2.2727,0.3788,7.697,0.5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5487.0,438.0,11.3,0.9,43597.0,"(-78.49029605405255, 40.00654665228939)",0.2778235077656614,2.342262551306717
0500000US42013,42,PENNSYLVANIA,PA,Blair,42013,"Blair County, Pennsylvania",525.79959359,126708.0,0.0,56211.0,222.0,50948.0,526.0,17592.0,966.0,4154.0,382.0,23785.0,537.0,8605.0,631.0,23352.0,87.0,26363.0,0.0,20038.0,826.0,4163.0,373.9,5994.0,34.0,520.0,182.3,3752.0,334.6,3733.0,297.0,439.0,119.5,4737.0,357.0,3340.0,439.0,14.2,0.8,6.7,0.6,23785.0,537.0,9.7,0.7,18.4,0.1,20.8,0.0,16.0,0.7,8.2,0.7,4.7,0.0,0.4,0.2,6.7,0.6,6.6,0.5,0.9,0.2,9.3,0.7,2.6,0.3,0.6061,0.2121,0.5758,0.2273,1.6212,0.3333,0.5455,0.5303,0.6667,0.6364,2.3788,0.7879,0.3182,0.4242,0.7424,0.3182,0.803,0.4242,0.2576,0.7424,0.4091,2.6364,0.6061,7.3788,0.4848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11684.0,754.0,9.4,0.6,135396.0,"(-78.34861177970129, 40.48098871189671)",0.14498044812313177,2.037005302528278
0500000US42039,42,PENNSYLVANIA,PA,Crawford,42039,"Crawford County, Pennsylvania",1012.30028236,87801.0,0.0,44581.0,231.0,34713.0,439.0,13134.0,820.0,3343.0,312.0,22421.0,499.0,7554.0,488.0,15268.0,59.0,19158.0,71.0,14037.0,679.0,3024.0,279.9,4100.0,26.0,350.0,95.9,1292.0,185.7,6182.0,315.0,533.0,98.8,3182.0,285.0,3602.0,465.0,15.6,1.0,8.1,0.7,22421.0,499.0,12.6,0.8,17.4,0.1,21.8,0.1,16.3,0.8,8.7,0.8,4.7,0.0,0.4,0.1,2.9,0.4,13.9,0.7,1.5,0.3,9.2,0.8,4.1,0.5,0.803,0.6364,0.8636,0.6818,2.9848,0.9091,0.4242,0.6818,0.7273,0.7424,2.5758,0.8788,0.303,0.3788,0.6818,0.2879,0.3182,0.8788,0.8182,0.7121,0.6515,3.3788,0.9242,9.6212,0.9242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11515.0,717.0,13.4,0.8,82940.0,"(-80.10625190883252, 41.684702320037424)",0.2905918987999102,2.557164345731215
0500000US42069,42,PENNSYLVANIA,PA,Lackawanna,42069,"Lackawanna County, Pennsylvania",459.12835004,214023.0,0.0,96747.0,310.0,85335.0,762.0,29226.0,1718.0,8065.0,461.0,25624.0,468.0,15494.0,743.0,38904.0,35.0,43179.0,0.0,31674.0,926.0,6997.0,545.6,24483.0,113.0,3620.0,483.9,4749.0,358.6,2312.0,237.0,809.0,179.3,8950.0,531.0,8320.0,754.0,14.2,0.8,7.6,0.4,25624.0,468.0,10.4,0.5,18.2,0.1,20.2,0.0,15.1,0.4,8.2,0.6,11.4,0.1,1.8,0.2,4.9,0.4,2.4,0.2,0.9,0.2,10.5,0.6,3.9,0.4,0.6061,0.4697,0.3333,0.2727,1.6818,0.3788,0.5152,0.3939,0.5303,0.6515,2.0909,0.5,0.6818,0.8333,1.5152,0.7727,0.6364,0.0909,0.3182,0.9242,0.6212,2.5909,0.5758,7.8788,0.5758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,18883.0,1082.0,9.0,0.5,231747.0,"(-75.60920767897457, 41.43682878190889)",0.12974032322286247,1.626509816062967
0500000US42073,42,PENNSYLVANIA,PA,Lawrence,42073,"Lawrence County, Pennsylvania",358.16537936,89859.0,0.0,40887.0,153.0,36616.0,407.0,12660.0,901.0,3151.0,296.0,23519.0,498.0,7136.0,433.0,17365.0,62.0,18687.0,64.0,13005.0,618.0,3271.0,308.9,6641.0,102.0,462.0,132.2,1738.0,215.0,2913.0,236.0,351.0,119.4,3331.0,235.0,2414.0,351.0,14.5,1.0,7.4,0.7,23519.0,498.0,11.2,0.7,19.3,0.1,20.8,0.1,14.6,0.7,8.9,0.8,7.4,0.1,0.5,0.2,4.3,0.5,7.1,0.6,1.0,0.3,9.1,0.6,2.7,0.4,0.6818,0.3939,0.6364,0.4242,2.1364,0.5152,0.803,0.5152,0.4394,0.7576,2.5152,0.8333,0.5152,0.5152,1.0303,0.5758,0.5455,0.4545,0.3333,0.697,0.4394,2.4697,0.4697,8.1515,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8013.0,636.0,9.0,0.7,84842.0,"(-80.3342267101129, 40.99124714613946)",0.10053646835936887,1.3264371876346455
0500000US42083,42,PENNSYLVANIA,PA,McKean,42083,"McKean County, Pennsylvania",979.19562275,43024.0,0.0,21136.0,167.0,17340.0,300.0,6622.0,585.0,2002.0,242.0,23034.0,1404.0,3192.0,307.0,7537.0,38.0,8830.0,45.0,7170.0,468.0,1886.0,200.8,2586.0,36.0,175.0,113.9,692.0,125.4,1988.0,175.0,126.0,48.1,1517.0,182.0,3003.0,374.0,16.6,1.4,10.1,1.2,23034.0,1404.0,10.5,1.0,17.5,0.1,20.5,0.1,17.5,1.1,10.9,1.1,6.0,0.1,0.4,0.3,3.3,0.6,9.4,0.8,0.7,0.3,8.7,1.0,7.0,0.9,0.8939,0.9545,0.7424,0.303,2.8939,0.8788,0.4545,0.4697,0.8485,0.9848,2.7576,0.9242,0.3636,0.3939,0.7576,0.3485,0.4394,0.6212,0.1818,0.6212,0.9091,2.7727,0.697,9.1818,0.8636,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3666.0,401.0,9.0,1.0,42595.0,"(-78.56902119967108, 41.807709235142916)",0.2761576106249669,2.3014261305020476
0500000US42087,42,PENNSYLVANIA,PA,Mifflin,42087,"Mifflin County, Pennsylvania",411.03086984,46705.0,0.0,21539.0,71.0,18822.0,343.0,7248.0,763.0,1641.0,249.0,20772.0,611.0,5887.0,435.0,9054.0,42.0,10657.0,49.0,8011.0,605.0,1563.0,232.7,1576.0,22.0,625.0,188.8,558.0,133.9,1871.0,240.0,371.0,102.9,1863.0,250.0,602.0,131.0,15.8,1.7,7.8,1.2,20772.0,611.0,18.0,1.3,19.4,0.1,22.8,0.1,17.4,1.3,8.3,1.2,3.4,0.0,1.4,0.4,2.6,0.6,8.7,1.1,2.0,0.5,9.9,1.3,1.3,0.3,0.8182,0.5152,0.9848,0.9697,3.2879,0.9697,0.8333,0.8788,0.8182,0.6667,3.197,1.0,0.1364,0.7576,0.8939,0.4697,0.2273,0.5758,0.9394,0.8333,0.1364,2.7121,0.6212,10.0909,0.9697,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,7130.0,676.0,15.4,1.5,42099.0,"(-77.61703481524133, 40.61041901296913)",0.11430394619031639,1.8632631977135325
0500000US42093,42,PENNSYLVANIA,PA,Montour,42093,"Montour County, Pennsylvania",130.24233978,18475.0,0.0,8013.0,80.0,7380.0,201.0,1875.0,318.0,688.0,172.0,30455.0,1481.0,1388.0,176.0,3523.0,25.0,3805.0,93.0,2411.0,251.0,470.0,119.5,1270.0,5.0,102.0,87.9,240.0,81.8,622.0,99.0,39.0,18.0,637.0,149.0,716.0,163.0,10.6,1.8,7.4,1.8,30455.0,1481.0,10.4,1.3,19.1,0.1,20.6,0.5,13.5,1.4,6.4,1.6,6.9,0.0,0.6,0.5,3.0,1.0,7.8,1.2,0.5,0.2,8.6,2.0,3.9,0.9,0.2121,0.3939,0.1061,0.2727,0.9848,0.1212,0.7727,0.4848,0.303,0.1667,1.7273,0.2727,0.4545,0.5303,0.9848,0.5303,0.3485,0.5,0.0758,0.5909,0.6061,2.1212,0.2727,5.8182,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.0,273.0,7.6,1.5,25528.0,"(-76.65858461956489, 41.02785983196396)",0.03667330932065079,1.0594094903103541
0500000US42109,42,PENNSYLVANIA,PA,Snyder,42109,"Snyder County, Pennsylvania",328.7055763,39922.0,0.0,16090.0,112.0,14414.0,239.0,4139.0,539.0,1122.0,139.0,23886.0,1435.0,4654.0,341.0,6431.0,43.0,8750.0,62.0,4805.0,292.0,1159.0,157.0,1758.0,22.0,288.0,94.3,381.0,89.3,1489.0,176.0,180.0,62.3,955.0,122.0,2247.0,273.0,11.0,1.4,5.6,0.7,23886.0,1435.0,17.7,1.3,16.1,0.1,21.9,0.2,12.1,0.7,8.0,1.1,4.4,0.1,0.8,0.3,2.4,0.6,9.3,1.1,1.2,0.4,6.6,0.9,5.6,0.7,0.2576,0.0303,0.5606,0.9394,1.7879,0.4242,0.2273,0.697,0.1667,0.5606,1.6515,0.2273,0.2424,0.5909,0.8333,0.4242,0.197,0.5909,0.6667,0.3182,0.7727,2.5455,0.5455,6.8182,0.303,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5696.0,515.0,14.4,1.3,39648.0,"(-77.07017668792875, 40.769837579982685)",0.0915872639872293,1.506702164015626
0500000US42119,42,PENNSYLVANIA,PA,Union,42119,"Union County, Pennsylvania",315.98580305,44955.0,0.0,17027.0,302.0,15058.0,355.0,4217.0,601.0,1230.0,230.0,22858.0,1068.0,4437.0,389.0,6921.0,92.0,8140.0,77.0,5066.0,435.0,1378.0,289.4,6874.0,75.0,433.0,147.0,606.0,149.4,1331.0,158.0,182.0,76.4,918.0,180.0,9346.0,716.0,11.8,1.6,6.5,1.2,22858.0,1068.0,14.5,1.3,15.4,0.2,18.1,0.2,12.8,1.1,9.2,1.9,15.3,0.2,1.0,0.3,3.6,0.9,7.8,0.9,1.2,0.5,6.1,1.2,20.8,1.6,0.3333,0.1515,0.7879,0.8788,2.1515,0.5303,0.1667,0.0606,0.2273,0.803,1.2576,0.1364,0.803,0.6667,1.4697,0.7121,0.5,0.5,0.6515,0.2273,0.9848,2.8636,0.7121,7.7424,0.5606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4549.0,514.0,11.5,1.3,48586.0,"(-77.06220787819592, 40.96299676782404)",0.08802399063427362,1.5782854806975215
0500000US42121,42,PENNSYLVANIA,PA,Venango,42121,"Venango County, Pennsylvania",674.28366483,54265.0,0.0,27385.0,124.0,22412.0,314.0,8487.0,671.0,1910.0,201.0,22923.0,632.0,4219.0,301.0,10233.0,35.0,11296.0,0.0,9031.0,458.0,2125.0,220.2,2054.0,29.0,106.0,88.7,747.0,128.7,3271.0,217.0,156.0,47.4,1723.0,177.0,1265.0,242.0,16.0,1.3,7.3,0.8,22923.0,632.0,10.8,0.8,18.9,0.1,20.8,0.0,16.9,0.8,9.5,1.0,3.8,0.1,0.2,0.2,2.7,0.5,11.9,0.8,0.7,0.2,7.7,0.8,2.3,0.4,0.8636,0.3485,0.7727,0.3485,2.3333,0.5758,0.7121,0.5455,0.7576,0.8636,2.8788,0.9697,0.197,0.0606,0.2576,0.0909,0.2879,0.7121,0.1515,0.4697,0.303,1.9242,0.1818,7.3939,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5122.0,470.0,9.6,0.9,52127.0,"(-79.75795331558518, 41.40098446808687)",0.19042323822750742,1.9800564270433385
0500000US42131,42,PENNSYLVANIA,PA,Wyoming,42131,"Wyoming County, Pennsylvania",397.30217075,28229.0,0.0,13296.0,113.0,10895.0,176.0,3118.0,345.0,1094.0,159.0,25306.0,844.0,1884.0,194.0,4839.0,19.0,5901.0,38.0,4165.0,335.0,807.0,102.9,1133.0,10.0,82.0,67.4,139.0,34.2,1614.0,148.0,113.0,35.4,518.0,81.0,757.0,247.0,11.3,1.2,7.8,1.1,25306.0,844.0,9.6,1.0,17.1,0.1,20.9,0.1,14.9,1.2,7.4,0.9,4.0,0.0,0.3,0.3,1.0,0.3,12.1,1.1,1.0,0.3,4.8,0.8,2.7,0.9,0.2879,0.5152,0.3788,0.197,1.3788,0.2273,0.3939,0.5758,0.4697,0.3485,1.7879,0.303,0.2273,0.2121,0.4394,0.197,0.0303,0.7424,0.3636,0.0303,0.4242,1.5909,0.0606,5.197,0.0758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2592.0,223.0,9.3,0.8,25990.0,"(-76.01659629325367, 41.51836366081698)",0.11318168016034953,1.519192786492588
